tau,t,y,v
0.01,12.75,1.04799,-0.194173
0.01,12.76,1.04604,-0.204653
0.01,12.77,1.044,-0.215113
0.01,12.78,1.04185,-0.225553
0.01,12.79,1.03959,-0.235972
0.01,12.8,1.03723,-0.246368
0.01,12.81,1.03477,-0.25674
0.01,12.82,1.0322,-0.267088
0.01,12.83,1.02953,-0.27741
0.01,12.84,1.02676,-0.287705
0.01,12.85,1.02388,-0.297972
0.01,12.86,1.0209,-0.308211
0.01,12.87,1.01782,-0.31842
0.01,12.88,1.01463,-0.328598
0.01,12.89,1.01135,-0.338745
0.01,12.9,1.00796,-0.348858
0.01,12.91,1.00447,-0.358938
0.01,12.92,1.00088,-0.368982
0.01,12.93,0.997191,-0.378991
0.01,12.94,0.993401,-0.388963
0.01,12.95,0.989511,-0.398897
0.01,12.96,0.985522,-0.408792
0.01,12.97,0.981435,-0.418647
0.01,12.98,0.977248,-0.428462
0.01,12.99,0.972963,-0.438234
0.01,13,0.968581,-0.447964
0.01,13.01,0.964101,-0.45765
0.01,13.02,0.959525,-0.467291
0.01,13.03,0.954852,-0.476886
0.01,13.04,0.950083,-0.486435
0.01,13.05,0.945219,-0.495935
0.01,13.06,0.940259,-0.505388
0.01,13.07,0.935206,-0.51479
0.01,13.08,0.930058,-0.524142
0.01,13.09,0.924816,-0.533443
0.01,13.1,0.919482,-0.542691
0.01,13.11,0.914055,-0.551886
0.01,13.12,0.908536,-0.561026
0.01,13.13,0.902926,-0.570112
0.01,13.14,0.897225,-0.579141
0.01,13.15,0.891433,-0.588113
0.01,13.16,0.885552,-0.597028
0.01,13.17,0.879582,-0.605883
0.01,13.18,0.873523,-0.614679
0.01,13.19,0.867376,-0.623414
0.01,13.2,0.861142,-0.632088
0.01,13.21,0.854821,-0.640699
0.01,13.22,0.848414,-0.649247
0.01,13.23,0.841922,-0.657732
0.01,13.24,0.835344,-0.666151
0.01,13.25,0.828683,-0.674504
0.01,13.26,0.821938,-0.682791
0.01,13.27,0.81511,-0.69101
0.01,13.28,0.8082,-0.699162
0.01,13.29,0.801208,-0.707244
0.01,13.3,0.794136,-0.715256
0.01,13.31,0.786983,-0.723197
0.01,13.32,0.779751,-0.731067
0.01,13.33,0.772441,-0.738864
0.01,13.34,0.765052,-0.746589
0.01,13.35,0.757586,-0.754239
0.01,13.36,0.750044,-0.761815
0.01,13.37,0.742426,-0.769316
0.01,13.38,0.734732,-0.77674
0.01,13.39,0.726965,-0.784087
0.01,13.4,0.719124,-0.791357
0.01,13.41,0.711211,-0.798548
0.01,13.42,0.703225,-0.80566
0.01,13.43,0.695168,-0.812692
0.01,13.44,0.687042,-0.819644
0.01,13.45,0.678845,-0.826515
0.01,13.46,0.67058,-0.833303
0.01,13.47,0.662247,-0.840009
0.01,13.48,0.653847,-0.846631
0.01,13.49,0.645381,-0.85317
0.01,13.5,0.636849,-0.859624
0.01,13.51,0.628253,-0.865992
0.01,13.52,0.619593,-0.872275
0.01,13.53,0.61087,-0.87847
0.01,13.54,0.602085,-0.884579
0.01,13.55,0.593239,-0.8906
0.01,13.56,0.584333,-0.896532
0.01,13.57,0.575368,-0.902376
0.01,13.58,0.566344,-0.908129
0.01,13.59,0.557263,-0.913793
0.01,13.6,0.548125,-0.919366
0.01,13.61,0.538931,-0.924847
0.01,13.62,0.529683,-0.930236
0.01,13.63,0.520381,-0.935533
0.01,13.64,0.511025,-0.940737
0.01,13.65,0.501618,-0.945847
0.01,13.66,0.49216,-0.950863
0.01,13.67,0.482651,-0.955785
0.01,13.68,0.473093,-0.960611
0.01,13.69,0.463487,-0.965342
0.01,13.7,0.453833,-0.969977
0.01,13.71,0.444134,-0.974515
0.01,13.72,0.434389,-0.978957
0.01,13.73,0.424599,-0.983301
0.01,13.74,0.414766,-0.987547
0.01,13.75,0.404891,-0.991694
0.01,13.76,0.394974,-0.995743
0.01,13.77,0.385016,-0.999693
0.01,13.78,0.375019,-1.00354
0.01,13.79,0.364984,-1.00729
0.01,13.8,0.354911,-1.01094
0.01,13.81,0.344801,-1.01449
0.01,13.82,0.334657,-1.01794
0.01,13.83,0.324477,-1.02129
0.01,13.84,0.314264,-1.02453
0.01,13.85,0.304019,-1.02767
0.01,13.86,0.293742,-1.03071
0.01,13.87,0.283435,-1.03365
0.01,13.88,0.273099,-1.03649
0.01,13.89,0.262734,-1.03922
0.01,13.9,0.252341,-1.04184
0.01,13.91,0.241923,-1.04437
0.01,13.92,0.231479,-1.04679
0.01,13.93,0.221011,-1.0491
0.01,13.94,0.21052,-1.05131
0.01,13.95,0.200007,-1.05342
0.01,13.96,0.189473,-1.05542
0.01,13.97,0.178919,-1.05731
0.01,13.98,0.168346,-1.0591
0.01,13.99,0.157755,-1.06078
0.01,14,0.147147,-1.06236
0.01,14.01,0.136523,-1.06383
0.01,14.02,0.125885,-1.0652
0.01,14.03,0.115233,-1.06646
0.01,14.04,0.104569,-1.06761
0.01,14.05,0.0938924,-1.06866
0.01,14.06,0.0832058,-1.06959
0.01,14.07,0.0725099,-1.07043
0.01,14.08,0.0618056,-1.07115
0.01,14.09,0.0510941,-1.07177
0.01,14.1,0.0403764,-1.07228
0.01,14.11,0.0296536,-1.07268
0.01,14.12,0.0189268,-1.07298
0.01,14.13,0.00819694,-1.07317
0.01,14.14,-0.00253476,-1.07325
0.01,14.15,-0.0132673,-1.07323
0.01,14.16,-0.0239996,-1.07309
0.01,14.17,-0.0347305,-1.07285
0.01,14.18,-0.045459,-1.07251
0.01,14.19,-0.0561841,-1.07205
0.01,14.2,-0.0669046,-1.07149
0.01,14.21,-0.0776195,-1.07082
0.01,14.22,-0.0883278,-1.07005
0.01,14.23,-0.0990282,-1.06916
0.01,14.24,-0.10972,-1.06817
0.01,14.25,-0.120402,-1.06707
0.01,14.26,-0.131072,-1.06587
0.01,14.27,-0.141731,-1.06456
0.01,14.28,-0.152377,-1.06314
0.01,14.29,-0.163008,-1.06162
0.01,14.3,-0.173624,-1.05999
0.01,14.31,-0.184224,-1.05825
0.01,14.32,-0.194807,-1.05641
0.01,14.33,-0.205371,-1.05446
0.01,14.34,-0.215915,-1.05241
0.01,14.35,-0.226439,-1.05025
0.01,14.36,-0.236942,-1.04798
0.01,14.37,-0.247422,-1.04562
0.01,14.38,-0.257878,-1.04314
0.01,14.39,-0.268309,-1.04056
0.01,14.4,-0.278715,-1.03788
0.01,14.41,-0.289094,-1.03509
0.01,14.42,-0.299445,-1.0322
0.01,14.43,-0.309767,-1.02921
0.01,14.44,-0.320059,-1.02611
0.01,14.45,-0.33032,-1.02291
0.01,14.46,-0.340549,-1.01961
0.01,14.47,-0.350745,-1.0162
0.01,14.48,-0.360907,-1.01269
0.01,14.49,-0.371034,-1.00908
0.01,14.5,-0.381125,-1.00537
0.01,14.51,-0.391179,-1.00156
0.01,14.52,-0.401194,-0.99765
0.01,14.53,-0.411171,-0.993638
0.01,14.54,-0.421107,-0.989526
0.01,14.55,-0.431002,-0.985315
0.01,14.56,-0.440855,-0.981005
0.01,14.57,-0.450665,-0.976597
0.01,14.58,-0.460431,-0.97209
0.01,14.59,-0.470152,-0.967486
0.01,14.6,-0.479827,-0.962784
0.01,14.61,-0.489455,-0.957986
0.01,14.62,-0.499035,-0.953091
0.01,14.63,-0.508566,-0.948101
0.01,14.64,-0.518047,-0.943015
0.01,14.65,-0.527477,-0.937835
0.01,14.66,-0.536855,-0.93256
0.01,14.67,-0.546181,-0.927192
0.01,14.68,-0.555453,-0.92173
0.01,14.69,-0.56467,-0.916175
0.01,14.7,-0.573832,-0.910529
0.01,14.71,-0.582937,-0.90479
0.01,14.72,-0.591985,-0.898961
0.01,14.73,-0.600975,-0.893041
0.01,14.74,-0.609905,-0.887031
0.01,14.75,-0.618775,-0.880932
0.01,14.76,-0.627585,-0.874745
0.01,14.77,-0.636332,-0.868469
0.01,14.78,-0.645017,-0.862105
0.01,14.79,-0.653638,-0.855655
0.01,14.8,-0.662194,-0.849119
0.01,14.81,-0.670686,-0.842497
0.01,14.82,-0.679111,-0.83579
0.01,14.83,-0.687469,-0.828999
0.01,14.84,-0.695759,-0.822124
0.01,14.85,-0.70398,-0.815167
0.01,14.86,-0.712131,-0.808127
0.01,14.87,-0.720213,-0.801006
0.01,14.88,-0.728223,-0.793803
0.01,14.89,-0.736161,-0.786521
0.01,14.9,-0.744026,-0.77916
0.01,14.91,-0.751818,-0.771719
0.01,14.92,-0.759535,-0.764201
0.01,14.93,-0.767177,-0.756606
0.01,14.94,-0.774743,-0.748934
0.01,14.95,-0.782232,-0.741187
0.01,14.96,-0.789644,-0.733364
0.01,14.97,-0.796978,-0.725468
0.01,14.98,-0.804232,-0.717498
0.01,14.99,-0.811407,-0.709456
0.01,15,-0.818502,-0.701342
0.01,15.01,-0.825515,-0.693157
0.01,15.02,-0.832447,-0.684901
0.01,15.03,-0.839296,-0.676577
0.01,15.04,-0.846062,-0.668184
0.01,15.05,-0.852744,-0.659723
0.01,15.06,-0.859341,-0.651196
0.01,15.07,-0.865853,-0.642603
0.01,15.08,-0.872279,-0.633944
0.01,15.09,-0.878618,-0.625221
0.01,15.1,-0.88487,-0.616435
0.01,15.11,-0.891035,-0.607586
0.01,15.12,-0.897111,-0.598676
0.01,15.13,-0.903097,-0.589705
0.01,15.14,-0.908994,-0.580674
0.01,15.15,-0.914801,-0.571584
0.01,15.16,-0.920517,-0.562436
0.01,15.17,-0.926141,-0.553231
0.01,15.18,-0.931674,-0.543969
0.01,15.19,-0.937113,-0.534653
0.01,15.2,-0.94246,-0.525282
0.01,15.21,-0.947713,-0.515857
0.01,15.22,-0.952871,-0.50638
0.01,15.23,-0.957935,-0.496851
0.01,15.24,-0.962904,-0.487272
0.01,15.25,-0.967776,-0.477643
0.01,15.26,-0.972553,-0.467965
0.01,15.27,-0.977232,-0.458239
0.01,15.28,-0.981815,-0.448467
0.01,15.29,-0.986299,-0.438649
0.01,15.3,-0.990686,-0.428786
0.01,15.31,-0.994974,-0.418879
0.01,15.32,-0.999163,-0.408929
0.01,15.33,-1.00325,-0.398938
0.01,15.34,-1.00724,-0.388905
0.01,15.35,-1.01113,-0.378833
0.01,15.36,-1.01492,-0.368721
0.01,15.37,-1.01861,-0.358572
0.01,15.38,-1.02219,-0.348386
0.01,15.39,-1.02568,-0.338164
0.01,15.4,-1.02906,-0.327908
0.01,15.41,-1.03234,-0.317617
0.01,15.42,-1.03551,-0.307294
0.01,15.43,-1.03859,-0.296939
0.01,15.44,-1.04155,-0.286553
0.01,15.45,-1.04442,-0.276137
0.01,15.46,-1.04718,-0.265693
0.01,15.47,-1.04984,-0.255221
0.01,15.48,-1.05239,-0.244723
0.01,15.49,-1.05484,-0.234199
0.01,15.5,-1.05718,-0.22365
0.01,15.51,-1.05942,-0.213079
0.01,15.52,-1.06155,-0.202484
0.01,15.53,-1.06357,-0.191869
0.01,15.54,-1.06549,-0.181233
0.01,15.55,-1.0673,-0.170578
0.01,15.56,-1.06901,-0.159905
0.01,15.57,-1.07061,-0.149215
0.01,15.58,-1.0721,-0.138509
0.01,15.59,-1.07349,-0.127788
0.01,15.6,-1.07476,-0.117053
0.01,15.61,-1.07593,-0.106306
0.01,15.62,-1.077,-0.0955464
0.01,15.63,-1.07795,-0.0847764
0.01,15.64,-1.0788,-0.0739969
0.01,15.65,-1.07954,-0.0632089
0.01,15.66,-1.08017,-0.0524135
0.01,15.67,-1.0807,-0.0416117
0.01,15.68,-1.08111,-0.0308048
0.01,15.69,-1.08142,-0.0199937
0.01,15.7,-1.08162,-0.00917947
0.01,15.71,-1.08171,0.00163674
0.01,15.72,-1.0817,0.0124539
0.01,15.73,-1.08157,0.0232708
0.01,15.74,-1.08134,0.0340865
0.01,15.75,-1.081,0.0448999
0.01,15.76,-1.08055,0.0557099
0.01,15.77,-1.07999,0.0665154
0.01,15.78,-1.07933,0.0773153
0.01,15.79,-1.07855,0.0881085
0.01,15.8,-1.07767,0.0988941
0.01,15.81,-1.07668,0.109671
0.01,15.82,-1.07559,0.120438
0.01,15.83,-1.07438,0.131193
0.01,15.84,-1.07307,0.141937
0.01,15.85,-1.07165,0.152668
0.01,15.86,-1.07012,0.163385
0.01,15.87,-1.06849,0.174086
0.01,15.88,-1.06675,0.184771
0.01,15.89,-1.0649,0.195438
0.01,15.9,-1.06295,0.206087
0.01,15.91,-1.06089,0.216717
0.01,15.92,-1.05872,0.227325
0.01,15.93,-1.05645,0.237913
0.01,15.94,-1.05407,0.248477
0.01,15.95,-1.05158,0.259018
0.01,15.96,-1.04899,0.269534
0.01,15.97,-1.0463,0.280024
0.01,15.98,-1.0435,0.290487
0.01,15.99,-1.04059,0.300921
0.01,16,-1.03758,0.311327
0.01,16.01,-1.03447,0.321703
0.01,16.02,-1.03125,0.332048
0.01,16.03,-1.02793,0.34236
0.01,16.04,-1.02451,0.35264
0.01,16.05,-1.02098,0.362885
0.01,16.06,-1.01735,0.373095
0.01,16.07,-1.01362,0.383268
0.01,16.08,-1.00979,0.393404
0.01,16.09,-1.00585,0.403502
0.01,16.1,-1.00182,0.413561
0.01,16.11,-0.997684,0.423579
0.01,16.12,-0.993448,0.433556
0.01,16.13,-0.989113,0.44349
0.01,16.14,-0.984678,0.453381
0.01,16.15,-0.980144,0.463228
0.01,16.16,-0.975512,0.47303
0.01,16.17,-0.970782,0.482785
0.01,16.18,-0.965954,0.492493
0.01,16.19,-0.961029,0.502152
0.01,16.2,-0.956007,0.511762
0.01,16.21,-0.95089,0.521323
0.01,16.22,-0.945676,0.530831
0.01,16.23,-0.940368,0.540288
0.01,16.24,-0.934965,0.549692
0.01,16.25,-0.929468,0.559042
0.01,16.26,-0.923878,0.568336
0.01,16.27,-0.918195,0.577575
0.01,16.28,-0.912419,0.586757
0.01,16.29,-0.906551,0.595881
0.01,16.3,-0.900592,0.604947
0.01,16.31,-0.894543,0.613953
0.01,16.32,-0.888403,0.622898
0.01,16.33,-0.882174,0.631782
0.01,16.34,-0.875857,0.640604
0.01,16.35,-0.869451,0.649362
0.01,16.36,-0.862957,0.658057
0.01,16.37,-0.856376,0.666686
0.01,16.38,-0.84971,0.67525
0.01,16.39,-0.842957,0.683747
0.01,16.4,-0.83612,0.692177
0.01,16.41,-0.829198,0.700538
0.01,16.42,-0.822192,0.70883
0.01,16.43,-0.815104,0.717052
0.01,16.44,-0.807934,0.725203
0.01,16.45,-0.800682,0.733282
0.01,16.46,-0.793349,0.741289
0.01,16.47,-0.785936,0.749223
0.01,16.48,-0.778444,0.757082
0.01,16.49,-0.770873,0.764866
0.01,16.5,-0.763224,0.772575
0.01,16.51,-0.755498,0.780207
0.01,16.52,-0.747696,0.787762
0.01,16.53,-0.739819,0.795239
0.01,16.54,-0.731866,0.802637
0.01,16.55,-0.72384,0.809956
0.01,16.56,-0.71574,0.817195
0.01,16.57,-0.707568,0.824352
0.01,16.58,-0.699325,0.831428
0.01,16.59,-0.691011,0.838421
0.01,16.6,-0.682626,0.845331
0.01,16.61,-0.674173,0.852157
0.01,16.62,-0.665652,0.858899
0.01,16.63,-0.657063,0.865556
0.01,16.64,-0.648407,0.872126
0.01,16.65,-0.639686,0.87861
0.01,16.66,-0.6309,0.885007
0.01,16.67,-0.62205,0.891316
0.01,16.68,-0.613136,0.897537
0.01,16.69,-0.604161,0.903668
0.01,16.7,-0.595124,0.90971
0.01,16.71,-0.586027,0.915661
0.01,16.72,-0.576871,0.921521
0.01,16.73,-0.567655,0.92729
0.01,16.74,-0.558383,0.932966
0.01,16.75,-0.549053,0.93855
0.01,16.76,-0.539667,0.944041
0.01,16.77,-0.530227,0.949437
0.01,16.78,-0.520733,0.95474
0.01,16.79,-0.511185,0.959947
0.01,16.8,-0.501586,0.965059
0.01,16.81,-0.491935,0.970075
0.01,16.82,-0.482234,0.974994
0.01,16.83,-0.472484,0.979816
0.01,16.84,-0.462686,0.984541
0.01,16.85,-0.452841,0.989168
0.01,16.86,-0.442949,0.993696
0.01,16.87,-0.433012,0.998126
0.01,16.88,-0.423031,1.00246
0.01,16.89,-0.413006,1.00669
0.01,16.9,-0.40294,1.01082
0.01,16.91,-0.392831,1.01485
0.01,16.92,-0.382683,1.01877
0.01,16.93,-0.372495,1.0226
0.01,16.94,-0.362269,1.02633
0.01,16.95,-0.352006,1.02995
0.01,16.96,-0.341706,1.03347
0.01,16.97,-0.331372,1.03689
0.01,16.98,-0.321003,1.0402
0.01,16.99,-0.310601,1.04341
0.01,17,-0.300167,1.04652
0.01,17.01,-0.289702,1.04952
0.01,17.02,-0.279206,1.05241
0.01,17.03,-0.268682,1.05521
0.01,17.04,-0.25813,1.05789
0.01,17.05,-0.247551,1.06047
0.01,17.06,-0.236947,1.06295
0.01,17.07,-0.226317,1.06532
0.01,17.08,-0.215664,1.06758
0.01,17.09,-0.204988,1.06974
0.01,17.1,-0.194291,1.07179
0.01,17.11,-0.183573,1.07373
0.01,17.12,-0.172835,1.07557
0.01,17.13,-0.16208,1.0773
0.01,17.14,-0.151307,1.07892
0.01,17.15,-0.140518,1.08043
0.01,17.16,-0.129713,1.08184
0.01,17.17,-0.118895,1.08313
0.01,17.18,-0.108064,1.08432
0.01,17.19,-0.0972205,1.0854
0.01,17.2,-0.0863665,1.08637
0.01,17.21,-0.0755027,1.08724
0.01,17.22,-0.0646303,1.08799
0.01,17.23,-0.0537504,1.08864
0.01,17.24,-0.042864,1.08918
0.01,17.25,-0.0319723,1.08961
0.01,17.26,-0.0210762,1.08992
0.01,17.27,-0.010177,1.09014
0.01,17.28,0.000724397,1.09024
0.01,17.29,0.0116268,1.09023
0.01,17.3,0.0225291,1.09011
0.01,17.31,0.0334302,1.08989
0.01,17.32,0.0443291,1.08955
0.01,17.33,0.0552246,1.08911
0.01,17.34,0.0661157,1.08856
0.01,17.35,0.0770013,1.0879
0.01,17.36,0.0878803,1.08713
0.01,17.37,0.0987516,1.08625
0.01,17.38,0.109614,1.08526
0.01,17.39,0.120467,1.08417
0.01,17.4,0.131308,1.08296
0.01,17.41,0.142138,1.08165
0.01,17.42,0.152954,1.08023
0.01,17.43,0.163757,1.0787
0.01,17.44,0.174544,1.07706
0.01,17.45,0.185314,1.07531
0.01,17.46,0.196067,1.07346
0.01,17.47,0.206802,1.0715
0.01,17.48,0.217517,1.06943
0.01,17.49,0.228211,1.06726
0.01,17.5,0.238884,1.06497
0.01,17.51,0.249534,1.06259
0.01,17.52,0.260159,1.06009
0.01,17.53,0.27076,1.05749
0.01,17.54,0.281335,1.05478
0.01,17.55,0.291883,1.05197
0.01,17.56,0.302403,1.04905
0.01,17.57,0.312893,1.04602
0.01,17.58,0.323353,1.0429
0.01,17.59,0.333782,1.03966
0.01,17.6,0.344179,1.03632
0.01,17.61,0.354542,1.03288
0.01,17.62,0.364871,1.02934
0.01,17.63,0.375164,1.02569
0.01,17.64,0.385421,1.02194
0.01,17.65,0.395641,1.01808
0.01,17.66,0.405822,1.01413
0.01,17.67,0.415963,1.01007
0.01,17.68,0.426063,1.00591
0.01,17.69,0.436123,1.00165
0.01,17.7,0.446139,0.997287
0.01,17.71,0.456112,0.992825
0.01,17.72,0.46604,0.988264
0.01,17.73,0.475923,0.983604
0.01,17.74,0.485759,0.978844
0.01,17.75,0.495547,0.973987
0.01,17.76,0.505287,0.969031
0.01,17.77,0.514977,0.963978
0.01,17.78,0.524617,0.958829
0.01,17.79,0.534206,0.953583
0.01,17.8,0.543741,0.94824
0.01,17.81,0.553224,0.942803
0.01,17.82,0.562652,0.937271
0.01,17.83,0.572025,0.931644
0.01,17.84,0.581341,0.925924
0.01,17.85,0.5906,0.920111
0.01,17.86,0.599801,0.914205
0.01,17.87,0.608943,0.908207
0.01,17.88,0.618025,0.902117
0.01,17.89,0.627047,0.895937
0.01,17.9,0.636006,0.889666
0.01,17.91,0.644903,0.883306
0.01,17.92,0.653736,0.876857
0.01,17.93,0.662504,0.87032
0.01,17.94,0.671207,0.863695
0.01,17.95,0.679844,0.856983
0.01,17.96,0.688414,0.850184
0.01,17.97,0.696916,0.8433
0.01,17.98,0.705349,0.836331
0.01,17.99,0.713712,0.829278
0.01,18,0.722005,0.822141
0.01,18.01,0.730227,0.814921
0.01,18.02,0.738376,0.807618
0.01,18.03,0.746452,0.800234
0.01,18.04,0.754454,0.79277
0.01,18.05,0.762382,0.785225
0.01,18.06,0.770234,0.777602
0.01,18.07,0.77801,0.769899
0.01,18.08,0.785709,0.762119
0.01,18.09,0.79333,0.754262
0.01,18.1,0.800873,0.746329
0.01,18.11,0.808336,0.73832
0.01,18.12,0.81572,0.730237
0.01,18.13,0.823022,0.722079
0.01,18.14,0.830243,0.713849
0.01,18.15,0.837381,0.705547
0.01,18.16,0.844437,0.697173
0.01,18.17,0.851408,0.688729
0.01,18.18,0.858296,0.680215
0.01,18.19,0.865098,0.671632
0.01,18.2,0.871814,0.662981
0.01,18.21,0.878444,0.654262
0.01,18.22,0.884987,0.645478
0.01,18.23,0.891441,0.636628
0.01,18.24,0.897808,0.627714
0.01,18.25,0.904085,0.618736
0.01,18.26,0.910272,0.609695
0.01,18.27,0.916369,0.600592
0.01,18.28,0.922375,0.591428
0.01,18.29,0.928289,0.582205
0.01,18.3,0.934111,0.572922
0.01,18.31,0.939841,0.563581
0.01,18.32,0.945476,0.554182
0.01,18.33,0.951018,0.544727
0.01,18.34,0.956465,0.535217
0.01,18.35,0.961818,0.525653
0.01,18.36,0.967074,0.516034
0.01,18.37,0.972235,0.506364
0.01,18.38,0.977298,0.496641
0.01,18.39,0.982265,0.486868
0.01,18.4,0.987133,0.477046
0.01,18.41,0.991904,0.467174
0.01,18.42,0.996575,0.457255
0.01,18.43,1.00115,0.44729
0.01,18.44,1.00562,0.437278
0.01,18.45,1.00999,0.427222
0.01,18.46,1.01427,0.417122
0.01,18.47,1.01844,0.406979
0.01,18.48,1.02251,0.396795
0.01,18.49,1.02647,0.38657
0.01,18.5,1.03034,0.376305
0.01,18.51,1.0341,0.366002
0.01,18.52,1.03776,0.355661
0.01,18.53,1.04132,0.345283
0.01,18.54,1.04477,0.33487
0.01,18.55,1.04812,0.324422
0.01,18.56,1.05137,0.313941
0.01,18.57,1.05451,0.303427
0.01,18.58,1.05754,0.292882
0.01,18.59,1.06047,0.282307
0.01,18.6,1.06329,0.271702
0.01,18.61,1.06601,0.261069
0.01,18.62,1.06862,0.250409
0.01,18.63,1.07112,0.239723
0.01,18.64,1.07352,0.229012
0.01,18.65,1.07581,0.218277
0.01,18.66,1.07799,0.207518
0.01,18.67,1.08007,0.196738
0.01,18.68,1.08204,0.185938
0.01,18.69,1.0839,0.175117
0.01,18.7,1.08565,0.164278
0.01,18.71,1.08729,0.153422
0.01,18.72,1.08882,0.142549
0.01,18.73,1.09025,0.131661
0.01,18.74,1.09157,0.120758
0.01,18.75,1.09277,0.109843
0.01,18.76,1.09387,0.098915
0.01,18.77,1.09486,0.0879763
0.01,18.78,1.09574,0.0770277
0.01,18.79,1.09651,0.0660702
0.01,18.8,1.09717,0.0551051
0.01,18.81,1.09772,0.0441334
0.01,18.82,1.09816,0.0331562
0.01,18.83,1.0985,0.0221746
0.01,18.84,1.09872,0.0111896
0.01,18.85,1.09883,0.000202423
0.01,18.86,1.09883,-0.0107859
0.01,18.87,1.09872,-0.0217742
0.01,18.88,1.09851,-0.0327614
0.01,18.89,1.09818,-0.0437465
0.01,18.9,1.09774,-0.0547283
0.01,18.91,1.09719,-0.0657057
0.01,18.92,1.09654,-0.0766776
0.01,18.93,1.09577,-0.087643
0.01,18.94,1.09489,-0.0986006
0.01,18.95,1.09391,-0.10955
0.01,18.96,1.09281,-0.120489
0.01,18.97,1.09161,-0.131417
0.01,18.98,1.09029,-0.142333
0.01,18.99,1.08887,-0.153236
0.01,19,1.08734,-0.164124
0.01,19.01,1.0857,-0.174998
0.01,19.02,1.08395,-0.185855
0.01,19.03,1.08209,-0.196694
0.01,19.04,1.08012,-0.207515
0.01,19.05,1.07804,-0.218316
0.01,19.06,1.07586,-0.229097
0.01,19.07,1.07357,-0.239855
0.01,19.08,1.07117,-0.250591
0.01,19.09,1.06867,-0.261303
0.01,19.1,1.06605,-0.271989
0.01,19.11,1.06333,-0.28265
0.01,19.12,1.06051,-0.293283
0.01,19.13,1.05757,-0.303888
0.01,19.14,1.05454,-0.314464
0.01,19.15,1.05139,-0.325009
0.01,19.16,1.04814,-0.335523
0.01,19.17,1.04479,-0.346005
0.01,19.18,1.04133,-0.356453
0.01,19.19,1.03776,-0.366866
0.01,19.2,1.03409,-0.377244
0.01,19.21,1.03032,-0.387584
0.01,19.22,1.02644,-0.397888
0.01,19.23,1.02246,-0.408152
0.01,19.24,1.01838,-0.418377
0.01,19.25,1.0142,-0.428561
0.01,19.26,1.00991,-0.438703
0.01,19.27,1.00553,-0.448802
0.01,19.28,1.00104,-0.458857
0.01,19.29,0.99645,-0.468867
0.01,19.3,0.991762,-0.478832
0.01,19.31,0.986973,-0.488749
0.01,19.32,0.982086,-0.498619
0.01,19.33,0.9771,-0.50844
0.01,19.34,0.972015,-0.518211
0.01,19.35,0.966833,-0.527931
0.01,19.36,0.961554,-0.5376
0.01,19.37,0.956178,-0.547215
0.01,19.38,0.950706,-0.556777
0.01,19.39,0.945138,-0.566284
0.01,19.4,0.939475,-0.575735
0.01,19.41,0.933718,-0.58513
0.01,19.42,0.927866,-0.594467
0.01,19.43,0.921922,-0.603746
0.01,19.44,0.915884,-0.612965
0.01,19.45,0.909755,-0.622124
0.01,19.46,0.903533,-0.631221
0.01,19.47,0.897221,-0.640257
0.01,19.48,0.890819,-0.649229
0.01,19.49,0.884326,-0.658137
0.01,19.5,0.877745,-0.66698
0.01,19.51,0.871075,-0.675758
0.01,19.52,0.864318,-0.684469
0.01,19.53,0.857473,-0.693112
0.01,19.54,0.850542,-0.701687
0.01,19.55,0.843525,-0.710192
0.01,19.56,0.836423,-0.718627
0.01,19.57,0.829237,-0.726991
0.01,19.58,0.821967,-0.735284
0.01,19.59,0.814614,-0.743504
0.01,19.6,0.807179,-0.75165
0.01,19.61,0.799662,-0.759721
0.01,19.62,0.792065,-0.767718
0.01,19.63,0.784388,-0.775639
0.01,19.64,0.776632,-0.783483
0.01,19.65,0.768797,-0.791249
0.01,19.66,0.760884,-0.798937
0.01,19.67,0.752895,-0.806546
0.01,19.68,0.744829,-0.814075
0.01,19.69,0.736689,-0.821523
0.01,19.7,0.728474,-0.82889
0.01,19.71,0.720185,-0.836175
0.01,19.72,0.711823,-0.843376
0.01,19.73,0.703389,-0.850495
0.01,19.74,0.694884,-0.857529
0.01,19.75,0.686309,-0.864477
0.01,19.76,0.677664,-0.87134
0.01,19.77,0.668951,-0.878117
0.01,19.78,0.66017,-0.884807
0.01,19.79,0.651321,-0.891408
0.01,19.8,0.642407,-0.897922
0.01,19.81,0.633428,-0.904346
0.01,19.82,0.624385,-0.91068
0.01,19.83,0.615278,-0.916924
0.01,19.84,0.606109,-0.923077
0.01,19.85,0.596878,-0.929138
0.01,19.86,0.587587,-0.935106
0.01,19.87,0.578235,-0.940982
0.01,19.88,0.568826,-0.946765
0.01,19.89,0.559358,-0.952453
0.01,19.9,0.549833,-0.958046
0.01,19.91,0.540253,-0.963545
0.01,19.92,0.530618,-0.968947
0.01,19.93,0.520928,-0.974253
0.01,19.94,0.511186,-0.979463
0.01,19.95,0.501391,-0.984575
0.01,19.96,0.491545,-0.989589
0.01,19.97,0.481649,-0.994504
0.01,19.98,0.471704,-0.99932
0.01,19.99,0.461711,-1.00404
0.01,20,0.451671,-1.00865
0.01,20.01,0.441584,-1.01317
0.01,20.02,0.431452,-1.01759
0.01,20.03,0.421277,-1.0219
0.01,20.04,0.411058,-1.02611
0.01,20.05,0.400796,-1.03023
0.01,20.06,0.390494,-1.03423
0.01,20.07,0.380152,-1.03814
