tau,t,y,v
0.05,23.95,0.197895,0.513067
0.05,24,0.222991,0.501917
0.05,24.05,0.247468,0.489544
0.05,24.1,0.271267,0.47598
0.05,24.15,0.29433,0.461264
0.05,24.2,0.316602,0.445434
0.05,24.25,0.338028,0.428532
0.05,24.3,0.358558,0.410604
0.05,24.35,0.378143,0.391697
0.05,24.4,0.396736,0.37186
0.05,24.45,0.414294,0.351146
0.05,24.5,0.430774,0.329607
0.05,24.55,0.446139,0.3073
0.05,24.6,0.460353,0.284282
0.05,24.65,0.473384,0.260613
0.05,24.7,0.485201,0.236353
0.05,24.75,0.49578,0.211564
0.05,24.8,0.505095,0.186309
0.05,24.85,0.513128,0.160653
0.05,24.9,0.519861,0.13466
0.05,24.95,0.525281,0.108396
0.05,25,0.529377,0.0819272
0.05,25.05,0.532143,0.05532
0.05,25.1,0.533575,0.0286413
0.01,0,1,0
0.01,0.01,0.9999,-0.009999
0.01,0.02,0.9997,-0.019996
0.01,0.03,0.9994,-0.02999
0.01,0.04,0.999,-0.03998
0.01,0.05,0.998501,-0.049965
0.01,0.06,0.997901,-0.059944
0.01,0.07,0.997202,-0.069916
0.01,0.08,0.996403,-0.0798801
0.01,0.09,0.995505,-0.0898351
0.01,0.1,0.994507,-0.0997802
0.01,0.11,0.99341,-0.109714
0.01,0.12,0.992214,-0.119636
0.01,0.13,0.990918,-0.129546
0.01,0.14,0.989524,-0.139441
0.01,0.15,0.988031,-0.149321
0.01,0.16,0.986439,-0.159186
0.01,0.17,0.984748,-0.169033
0.01,0.18,0.98296,-0.178863
0.01,0.19,0.981073,-0.188673
0.01,0.2,0.979088,-0.198464
0.01,0.21,0.977006,-0.208234
0.01,0.22,0.974826,-0.217983
0.01,0.23,0.972549,-0.227708
0.01,0.24,0.970175,-0.23741
0.01,0.25,0.967704,-0.247087
0.01,0.26,0.965137,-0.256738
0.01,0.27,0.962473,-0.266363
0.01,0.28,0.959714,-0.27596
0.01,0.29,0.956858,-0.285529
0.01,0.3,0.953908,-0.295068
0.01,0.31,0.950862,-0.304576
0.01,0.32,0.947721,-0.314054
0.01,0.33,0.944486,-0.323498
0.01,0.34,0.941157,-0.33291
0.01,0.35,0.937734,-0.342287
0.01,0.36,0.934218,-0.35163
0.01,0.37,0.930609,-0.360936
0.01,0.38,0.926907,-0.370205
0.01,0.39,0.923112,-0.379436
0.01,0.4,0.919226,-0.388628
0.01,0.41,0.915248,-0.397781
0.01,0.42,0.911179,-0.406892
0.01,0.43,0.90702,-0.415963
0.01,0.44,0.90277,-0.42499
0.01,0.45,0.89843,-0.433975
0.01,0.46,0.894001,-0.442915
0.01,0.47,0.889483,-0.451809
0.01,0.48,0.884876,-0.460658
0.01,0.49,0.880182,-0.46946
0.01,0.5,0.875399,-0.478214
0.01,0.51,0.87053,-0.486919
0.01,0.52,0.865574,-0.495575
0.01,0.53,0.860533,-0.50418
0.01,0.54,0.855405,-0.512734
0.01,0.55,0.850193,-0.521236
0.01,0.56,0.844896,-0.529685
0.01,0.57,0.839515,-0.53808
0.01,0.58,0.834051,-0.546421
0.01,0.59,0.828504,-0.554706
0.01,0.6,0.822875,-0.562935
0.01,0.61,0.817164,-0.571106
0.01,0.62,0.811371,-0.57922
0.01,0.63,0.805499,-0.587275
0.01,0.64,0.799546,-0.595271
0.01,0.65,0.793514,-0.603206
0.01,0.66,0.787403,-0.61108
0.01,0.67,0.781214,-0.618892
0.01,0.68,0.774948,-0.626641
0.01,0.69,0.768605,-0.634327
0.01,0.7,0.762185,-0.641949
0.01,0.71,0.75569,-0.649506
0.01,0.72,0.74912,-0.656997
0.01,0.73,0.742476,-0.664422
0.01,0.74,0.735758,-0.67178
0.01,0.75,0.728967,-0.679069
0.01,0.76,0.722104,-0.68629
0.01,0.77,0.71517,-0.693442
0.01,0.78,0.708165,-0.700524
0.01,0.79,0.701089,-0.707535
0.01,0.8,0.693945,-0.714474
0.01,0.81,0.686731,-0.721341
0.01,0.82,0.67945,-0.728136
0.01,0.83,0.672101,-0.734857
0.01,0.84,0.664686,-0.741504
0.01,0.85,0.657206,-0.748076
0.01,0.86,0.64966,-0.754572
0.01,0.87,0.64205,-0.760993
0.01,0.88,0.634376,-0.767337
0.01,0.89,0.62664,-0.773603
0.01,0.9,0.618843,-0.779791
0.01,0.91,0.610984,-0.785901
0.01,0.92,0.603064,-0.791932
0.01,0.93,0.595085,-0.797883
0.01,0.94,0.587048,-0.803753
0.01,0.95,0.578952,-0.809543
0.01,0.96,0.5708,-0.815251
0.01,0.97,0.562591,-0.820877
0.01,0.98,0.554327,-0.82642
0.01,0.99,0.546008,-0.83188
0.01,1,0.537636,-0.837256
0.01,1.01,0.52921,-0.842549
0.01,1.02,0.520733,-0.847756
0.01,1.03,0.512204,-0.852878
0.01,1.04,0.503625,-0.857914
0.01,1.05,0.494996,-0.862864
0.01,1.06,0.486319,-0.867727
0.01,1.07,0.477594,-0.872503
0.01,1.08,0.468822,-0.877191
0.01,1.09,0.460004,-0.881791
0.01,1.1,0.451141,-0.886303
0.01,1.11,0.442234,-0.890725
0.01,1.12,0.433283,-0.895058
0.01,1.13,0.42429,-0.899301
0.01,1.14,0.415255,-0.903453
0.01,1.15,0.40618,-0.907515
0.01,1.16,0.397065,-0.911486
0.01,1.17,0.387912,-0.915365
0.01,1.18,0.37872,-0.919152
0.01,1.19,0.369492,-0.922847
0.01,1.2,0.360227,-0.926449
0.01,1.21,0.350928,-0.929959
0.01,1.22,0.341594,-0.933375
0.01,1.23,0.332227,-0.936697
0.01,1.24,0.322828,-0.939925
0.01,1.25,0.313397,-0.943059
0.01,1.26,0.303936,-0.946099
0.01,1.27,0.294446,-0.949043
0.01,1.28,0.284927,-0.951892
0.01,1.29,0.27538,-0.954646
0.01,1.3,0.265807,-0.957304
0.01,1.31,0.256209,-0.959866
0.01,1.32,0.246585,-0.962332
0.01,1.33,0.236938,-0.964701
0.01,1.34,0.227269,-0.966974
0.01,1.35,0.217577,-0.96915
0.01,1.36,0.207865,-0.971229
0.01,1.37,0.198133,-0.97321
0.01,1.38,0.188382,-0.975094
0.01,1.39,0.178613,-0.97688
0.01,1.4,0.168827,-0.978568
0.01,1.41,0.159026,-0.980158
0.01,1.42,0.149209,-0.98165
0.01,1.43,0.139379,-0.983044
0.01,1.44,0.129535,-0.98434
0.01,1.45,0.11968,-0.985536
0.01,1.46,0.109814,-0.986635
0.01,1.47,0.0999373,-0.987634
0.01,1.48,0.0900519,-0.988534
0.01,1.49,0.0801586,-0.989336
0.01,1.5,0.0702582,-0.990039
0.01,1.51,0.0603518,-0.990642
0.01,1.52,0.0504403,-0.991147
0.01,1.53,0.0405248,-0.991552
0.01,1.54,0.0306062,-0.991858
0.01,1.55,0.0206856,-0.992065
0.01,1.56,0.0107638,-0.992172
0.01,1.57,0.000842021,-0.992181
0.01,1.58,-0.00907888,-0.99209
0.01,1.59,-0.0189979,-0.9919
0.01,1.6,-0.028914,-0.991611
0.01,1.61,-0.0388262,-0.991223
0.01,1.62,-0.0487336,-0.990735
0.01,1.63,-0.0586351,-0.990149
0.01,1.64,-0.0685297,-0.989464
0.01,1.65,-0.0784165,-0.988679
0.01,1.66,-0.0882945,-0.987797
0.01,1.67,-0.0981626,-0.986815
0.01,1.68,-0.10802,-0.985735
0.01,1.69,-0.117866,-0.984556
0.01,1.7,-0.127698,-0.983279
0.01,1.71,-0.137517,-0.981904
0.01,1.72,-0.147322,-0.980431
0.01,1.73,-0.15711,-0.97886
0.01,1.74,-0.166882,-0.977191
0.01,1.75,-0.176636,-0.975424
0.01,1.76,-0.186372,-0.973561
0.01,1.77,-0.196088,-0.9716
0.01,1.78,-0.205783,-0.969542
0.01,1.79,-0.215457,-0.967387
0.01,1.8,-0.225109,-0.965136
0.01,1.81,-0.234737,-0.962789
0.01,1.82,-0.24434,-0.960346
0.01,1.83,-0.253918,-0.957806
0.01,1.84,-0.26347,-0.955172
0.01,1.85,-0.272994,-0.952442
0.01,1.86,-0.28249,-0.949617
0.01,1.87,-0.291957,-0.946697
0.01,1.88,-0.301394,-0.943683
0.01,1.89,-0.3108,-0.940575
0.01,1.9,-0.320174,-0.937374
0.01,1.91,-0.329514,-0.934078
0.01,1.92,-0.338821,-0.93069
0.01,1.93,-0.348093,-0.927209
0.01,1.94,-0.35733,-0.923636
0.01,1.95,-0.366529,-0.919971
0.01,1.96,-0.375692,-0.916214
0.01,1.97,-0.384815,-0.912366
0.01,1.98,-0.3939,-0.908427
0.01,1.99,-0.402944,-0.904397
0.01,2,-0.411946,-0.900278
0.01,2.01,-0.420907,-0.896069
0.01,2.02,-0.429825,-0.89177
0.01,2.03,-0.438699,-0.887383
0.01,2.04,-0.447528,-0.882908
0.01,2.05,-0.456311,-0.878345
0.01,2.06,-0.465048,-0.873695
0.01,2.07,-0.473738,-0.868957
0.01,2.08,-0.482379,-0.864133
0.01,2.09,-0.490971,-0.859224
0.01,2.1,-0.499513,-0.854229
0.01,2.11,-0.508005,-0.849148
0.01,2.12,-0.516445,-0.843984
0.01,2.13,-0.524832,-0.838736
0.01,2.14,-0.533166,-0.833404
0.01,2.15,-0.541446,-0.82799
0.01,2.16,-0.549671,-0.822493
0.01,2.17,-0.55784,-0.816914
0.01,2.18,-0.565953,-0.811255
0.01,2.19,-0.574008,-0.805515
0.01,2.2,-0.582005,-0.799695
0.01,2.21,-0.589943,-0.793795
0.01,2.22,-0.597821,-0.787817
0.01,2.23,-0.605638,-0.781761
0.01,2.24,-0.613395,-0.775627
0.01,2.25,-0.621089,-0.769416
0.01,2.26,-0.62872,-0.763129
0.01,2.27,-0.636288,-0.756766
0.01,2.28,-0.643791,-0.750328
0.01,2.29,-0.651229,-0.743816
0.01,2.3,-0.658602,-0.73723
0.01,2.31,-0.665907,-0.730571
0.01,2.32,-0.673146,-0.723839
0.01,2.33,-0.680316,-0.717036
0.01,2.34,-0.687418,-0.710162
0.01,2.35,-0.69445,-0.703217
0.01,2.36,-0.701412,-0.696203
0.01,2.37,-0.708303,-0.68912
0.01,2.38,-0.715123,-0.681969
0.01,2.39,-0.72187,-0.67475
0.01,2.4,-0.728545,-0.667465
0.01,2.41,-0.735146,-0.660113
0.01,2.42,-0.741673,-0.652697
0.01,2.43,-0.748125,-0.645215
0.01,2.44,-0.754502,-0.63767
0.01,2.45,-0.760802,-0.630062
0.01,2.46,-0.767026,-0.622392
0.01,2.47,-0.773173,-0.61466
0.01,2.48,-0.779242,-0.606868
0.01,2.49,-0.785232,-0.599016
0.01,2.5,-0.791143,-0.591104
0.01,2.51,-0.796974,-0.583134
0.01,2.52,-0.802725,-0.575107
0.01,2.53,-0.808396,-0.567023
0.01,2.54,-0.813984,-0.558883
0.01,2.55,-0.819491,-0.550688
0.01,2.56,-0.824916,-0.542439
0.01,2.57,-0.830257,-0.534137
0.01,2.58,-0.835515,-0.525782
0.01,2.59,-0.840689,-0.517375
0.01,2.6,-0.845778,-0.508917
0.01,2.61,-0.850782,-0.500409
0.01,2.62,-0.8557,-0.491852
0.01,2.63,-0.860533,-0.483247
0.01,2.64,-0.865279,-0.474594
0.01,2.65,-0.869938,-0.465895
0.01,2.66,-0.874509,-0.457149
0.01,2.67,-0.878993,-0.44836
0.01,2.68,-0.883388,-0.439526
0.01,2.69,-0.887695,-0.430649
0.01,2.7,-0.891912,-0.42173
0.01,2.71,-0.89604,-0.412769
0.01,2.72,-0.900077,-0.403768
0.01,2.73,-0.904024,-0.394728
0.01,2.74,-0.907881,-0.385649
0.01,2.75,-0.911646,-0.376533
0.01,2.76,-0.91532,-0.36738
0.01,2.77,-0.918902,-0.358191
0.01,2.78,-0.922392,-0.348967
0.01,2.79,-0.925789,-0.339709
0.01,2.8,-0.929093,-0.330418
0.01,2.81,-0.932304,-0.321095
0.01,2.82,-0.935421,-0.311741
0.01,2.83,-0.938445,-0.302356
0.01,2.84,-0.941374,-0.292942
0.01,2.85,-0.944209,-0.2835
0.01,2.86,-0.94695,-0.274031
0.01,2.87,-0.949595,-0.264535
0.01,2.88,-0.952145,-0.255014
0.01,2.89,-0.9546,-0.245468
0.01,2.9,-0.956959,-0.235898
0.01,2.91,-0.959222,-0.226306
0.01,2.92,-0.961389,-0.216692
0.01,2.93,-0.963459,-0.207057
0.01,2.94,-0.965433,-0.197403
0.01,2.95,-0.967311,-0.18773
0.01,2.96,-0.969091,-0.178039
0.01,2.97,-0.970774,-0.168331
0.01,2.98,-0.97236,-0.158608
0.01,2.99,-0.973849,-0.148869
0.01,3,-0.97524,-0.139117
0.01,3.01,-0.976534,-0.129351
0.01,3.02,-0.97773,-0.119574
0.01,3.03,-0.978827,-0.109786
0.01,3.04,-0.979827,-0.0999874
0.01,3.05,-0.980729,-0.0901802
0.01,3.06,-0.981533,-0.0803648
0.01,3.07,-0.982238,-0.0705425
0.01,3.08,-0.982845,-0.060714
0.01,3.09,-0.983354,-0.0508805
0.01,3.1,-0.983764,-0.0410428
0.01,3.11,-0.984077,-0.031202
0.01,3.12,-0.98429,-0.0213591
0.01,3.13,-0.984405,-0.0115151
0.01,3.14,-0.984422,-0.00167087
0.01,3.15,-0.98434,0.00817253
0.01,3.16,-0.98416,0.0180141
0.01,3.17,-0.983882,0.0278529
0.01,3.18,-0.983505,0.037688
0.01,3.19,-0.983029,0.0475183
0.01,3.2,-0.982456,0.0573428
0.01,3.21,-0.981784,0.0671607
0.01,3.22,-0.981015,0.0769708
0.01,3.23,-0.980147,0.0867723
0.01,3.24,-0.979181,0.0965641
0.01,3.25,-0.978118,0.106345
0.01,3.26,-0.976957,0.116115
0.01,3.27,-0.975698,0.125872
0.01,3.28,-0.974342,0.135615
0.01,3.29,-0.972888,0.145344
0.01,3.3,-0.971338,0.155058
0.01,3.31,-0.96969,0.164754
0.01,3.32,-0.967946,0.174434
0.01,3.33,-0.966105,0.184095
0.01,3.34,-0.964168,0.193737
0.01,3.35,-0.962134,0.203358
0.01,3.36,-0.960005,0.212958
0.01,3.37,-0.957779,0.222536
0.01,3.38,-0.955458,0.23209
0.01,3.39,-0.953042,0.241621
0.01,3.4,-0.950531,0.251126
0.01,3.41,-0.947925,0.260605
0.01,3.42,-0.945224,0.270058
0.01,3.43,-0.942429,0.279482
0.01,3.44,-0.939541,0.288877
0.01,3.45,-0.936558,0.298243
0.01,3.46,-0.933482,0.307578
0.01,3.47,-0.930314,0.316881
0.01,3.48,-0.927052,0.326151
0.01,3.49,-0.923698,0.335388
0.01,3.5,-0.920252,0.344591
0.01,3.51,-0.916715,0.353758
0.01,3.52,-0.913086,0.362889
0.01,3.53,-0.909366,0.371983
0.01,3.54,-0.905556,0.381038
0.01,3.55,-0.901655,0.390055
0.01,3.56,-0.897665,0.399031
0.01,3.57,-0.893585,0.407967
0.01,3.58,-0.889416,0.416861
0.01,3.59,-0.885159,0.425713
0.01,3.6,-0.880814,0.434521
0.01,3.61,-0.876381,0.443285
0.01,3.62,-0.871861,0.452003
0.01,3.63,-0.867254,0.460676
0.01,3.64,-0.862561,0.469302
0.01,3.65,-0.857783,0.477879
0.01,3.66,-0.852919,0.486409
0.01,3.67,-0.84797,0.494888
0.01,3.68,-0.842937,0.503318
0.01,3.69,-0.83782,0.511696
0.01,3.7,-0.832619,0.520022
0.01,3.71,-0.827336,0.528295
0.01,3.72,-0.821971,0.536515
0.01,3.73,-0.816524,0.54468
0.01,3.74,-0.810997,0.55279
0.01,3.75,-0.805388,0.560844
0.01,3.76,-0.7997,0.568841
0.01,3.77,-0.793932,0.576781
0.01,3.78,-0.788085,0.584661
0.01,3.79,-0.78216,0.592483
0.01,3.8,-0.776158,0.600245
0.01,3.81,-0.770079,0.607945
0.01,3.82,-0.763923,0.615585
0.01,3.83,-0.757691,0.623162
0.01,3.84,-0.751384,0.630675
0.01,3.85,-0.745003,0.638125
0.01,3.86,-0.738548,0.645511
0.01,3.87,-0.73202,0.652831
0.01,3.88,-0.725419,0.660085
0.01,3.89,-0.718746,0.667273
0.01,3.9,-0.712002,0.674393
0.01,3.91,-0.705188,0.681445
0.01,3.92,-0.698303,0.688428
0.01,3.93,-0.69135,0.695341
0.01,3.94,-0.684328,0.702184
0.01,3.95,-0.677239,0.708957
0.01,3.96,-0.670082,0.715658
0.01,3.97,-0.662859,0.722286
0.01,3.98,-0.655571,0.728842
0.01,3.99,-0.648217,0.735324
0.01,4,-0.6408,0.741732
0.01,4.01,-0.633319,0.748065
0.01,4.02,-0.625776,0.754323
0.01,4.03,-0.618171,0.760505
0.01,4.04,-0.610505,0.76661
0.01,4.05,-0.602779,0.772638
0.01,4.06,-0.594993,0.778588
0.01,4.07,-0.587148,0.784459
0.01,4.08,-0.579246,0.790251
0.01,4.09,-0.571286,0.795964
0.01,4.1,-0.56327,0.801597
0.01,4.11,-0.555199,0.807149
0.01,4.12,-0.547072,0.81262
0.01,4.13,-0.538892,0.818009
0.01,4.14,-0.530659,0.823315
0.01,4.15,-0.522374,0.828539
0.01,4.16,-0.514037,0.833679
0.01,4.17,-0.50565,0.838736
0.01,4.18,-0.497213,0.843708
0.01,4.19,-0.488727,0.848595
0.01,4.2,-0.480193,0.853397
0.01,4.21,-0.471612,0.858113
0.01,4.22,-0.462984,0.862743
0.01,4.23,-0.454311,0.867286
0.01,4.24,-0.445594,0.871742
0.01,4.25,-0.436833,0.876111
0.01,4.26,-0.428029,0.880391
0.01,4.27,-0.419183,0.884583
0.01,4.28,-0.410296,0.888686
0.01,4.29,-0.401369,0.892699
0.01,4.3,-0.392403,0.896623
0.01,4.31,-0.383398,0.900457
0.01,4.32,-0.374356,0.904201
0.01,4.33,-0.365278,0.907854
0.01,4.34,-0.356164,0.911415
0.01,4.35,-0.347015,0.914885
0.01,4.36,-0.337832,0.918264
0.01,4.37,-0.328617,0.92155
0.01,4.38,-0.319369,0.924744
0.01,4.39,-0.310091,0.927845
0.01,4.4,-0.300782,0.930852
0.01,4.41,-0.291445,0.933767
0.01,4.42,-0.282079,0.936588
0.01,4.43,-0.272686,0.939314
0.01,4.44,-0.263266,0.941947
0.01,4.45,-0.253821,0.944485
0.01,4.46,-0.244352,0.946929
0.01,4.47,-0.234859,0.949277
0.01,4.48,-0.225344,0.951531
0.01,4.49,-0.215807,0.953689
0.01,4.5,-0.206249,0.955751
0.01,4.51,-0.196672,0.957718
0.01,4.52,-0.187076,0.959589
0.01,4.53,-0.177463,0.961364
0.01,4.54,-0.167832,0.963042
0.01,4.55,-0.158186,0.964624
0.01,4.56,-0.148525,0.966109
0.01,4.57,-0.13885,0.967497
0.01,4.58,-0.129162,0.968789
0.01,4.59,-0.119462,0.969984
0.01,4.6,-0.109751,0.971081
0.01,4.61,-0.100031,0.972082
0.01,4.62,-0.0903008,0.972985
0.01,4.63,-0.0805629,0.97379
0.01,4.64,-0.0708179,0.974498
0.01,4.65,-0.0610668,0.975109
0.01,4.66,-0.0513106,0.975622
0.01,4.67,-0.0415502,0.976038
0.01,4.68,-0.0317867,0.976356
0.01,4.69,-0.0220209,0.976576
0.01,4.7,-0.0122539,0.976698
0.01,4.71,-0.00248671,0.976723
0.01,4.72,0.00727979,0.97665
0.01,4.73,0.0170446,0.97648
0.01,4.74,0.0268067,0.976212
0.01,4.75,0.0365652,0.975846
0.01,4.76,0.046319,0.975383
0.01,4.77,0.0560672,0.974822
0.01,4.78,0.0658089,0.974164
0.01,4.79,0.075543,0.973409
0.01,4.8,0.0852685,0.972556
0.01,4.81,0.0949846,0.971606
0.01,4.82,0.10469,0.970559
0.01,4.83,0.114384,0.969416
0.01,4.84,0.124066,0.968175
0.01,4.85,0.133734,0.966837
0.01,4.86,0.143388,0.965404
0.01,4.87,0.153027,0.963873
0.01,4.88,0.16265,0.962247
0.01,4.89,0.172255,0.960524
0.01,4.9,0.181842,0.958706
0.01,4.91,0.19141,0.956792
0.01,4.92,0.200958,0.954782
0.01,4.93,0.210484,0.952677
0.01,4.94,0.219989,0.950477
0.01,4.95,0.229471,0.948183
0.01,4.96,0.238929,0.945793
0.01,4.97,0.248362,0.94331
0.01,4.98,0.257769,0.940732
0.01,4.99,0.26715,0.938061
0.01,5,0.276503,0.935296
0.01,5.01,0.285827,0.932437
0.01,5.02,0.295122,0.929486
0.01,5.03,0.304387,0.926442
0.01,5.04,0.31362,0.923306
0.01,5.05,0.322821,0.920078
0.01,5.06,0.331988,0.916758
0.01,5.07,0.341122,0.913347
0.01,5.08,0.35022,0.909845
0.01,5.09,0.359283,0.906252
0.01,5.1,0.368308,0.902569
0.01,5.11,0.377296,0.898796
0.01,5.12,0.386245,0.894933
0.01,5.13,0.395155,0.890982
0.01,5.14,0.404025,0.886941
0.01,5.15,0.412853,0.882813
0.01,5.16,0.421639,0.878597
0.01,5.17,0.430382,0.874293
0.01,5.18,0.439081,0.869902
0.01,5.19,0.447735,0.865425
0.01,5.2,0.456344,0.860861
0.01,5.21,0.464906,0.856212
0.01,5.22,0.473421,0.851478
0.01,5.23,0.481887,0.846659
0.01,5.24,0.490305,0.841756
0.01,5.25,0.498672,0.836769
0.01,5.26,0.506989,0.831699
0.01,5.27,0.515255,0.826547
0.01,5.28,0.523468,0.821312
0.01,5.29,0.531628,0.815996
0.01,5.3,0.539734,0.810598
0.01,5.31,0.547785,0.805121
0.01,5.32,0.555781,0.799563
0.01,5.33,0.56372,0.793926
0.01,5.34,0.571602,0.78821
0.01,5.35,0.579426,0.782415
0.01,5.36,0.587192,0.776543
0.01,5.37,0.594898,0.770594
0.01,5.38,0.602543,0.764569
0.01,5.39,0.610128,0.758468
0.01,5.4,0.617651,0.752291
0.01,5.41,0.625111,0.74604
0.01,5.42,0.632508,0.739715
0.01,5.43,0.639842,0.733317
0.01,5.44,0.64711,0.726845
0.01,5.45,0.654313,0.720302
0.01,5.46,0.66145,0.713688
0.01,5.47,0.66852,0.707003
0.01,5.48,0.675522,0.700247
0.01,5.49,0.682457,0.693423
0.01,5.5,0.689322,0.68653
0.01,5.51,0.696118,0.679568
0.01,5.52,0.702843,0.67254
0.01,5.53,0.709498,0.665445
0.01,5.54,0.71608,0.658284
0.01,5.55,0.722591,0.651058
0.01,5.56,0.729029,0.643768
0.01,5.57,0.735393,0.636414
0.01,5.58,0.741683,0.628997
0.01,5.59,0.747898,0.621518
0.01,5.6,0.754038,0.613978
0.01,5.61,0.760101,0.606377
0.01,5.62,0.766089,0.598716
0.01,5.63,0.771999,0.590996
0.01,5.64,0.777831,0.583218
0.01,5.65,0.783585,0.575382
0.01,5.66,0.789259,0.567489
0.01,5.67,0.794855,0.559541
0.01,5.68,0.80037,0.551537
0.01,5.69,0.805805,0.543479
0.01,5.7,0.811159,0.535367
0.01,5.71,0.816431,0.527203
0.01,5.72,0.821621,0.518987
0.01,5.73,0.826728,0.51072
0.01,5.74,0.831752,0.502402
0.01,5.75,0.836692,0.494035
0.01,5.76,0.841548,0.48562
0.01,5.77,0.84632,0.477157
0.01,5.78,0.851006,0.468646
0.01,5.79,0.855607,0.46009
0.01,5.8,0.860122,0.451489
0.01,5.81,0.864551,0.442844
0.01,5.82,0.868892,0.434155
0.01,5.83,0.873146,0.425423
0.01,5.84,0.877313,0.41665
0.01,5.85,0.881391,0.407836
0.01,5.86,0.885381,0.398982
0.01,5.87,0.889282,0.39009
0.01,5.88,0.893094,0.381159
0.01,5.89,0.896816,0.37219
0.01,5.9,0.900447,0.363186
0.01,5.91,0.903989,0.354146
0.01,5.92,0.90744,0.345072
0.01,5.93,0.910799,0.335964
0.01,5.94,0.914067,0.326823
0.01,5.95,0.917244,0.317651
0.01,5.96,0.920328,0.308447
0.01,5.97,0.923321,0.299214
0.01,5.98,0.92622,0.289952
0.01,5.99,0.929027,0.280662
0.01,6,0.93174,0.271344
0.01,6.01,0.93436,0.262001
0.01,6.02,0.936886,0.252632
0.01,6.03,0.939319,0.243239
0.01,6.04,0.941657,0.233822
0.01,6.05,0.943901,0.224383
0.01,6.06,0.94605,0.214923
0.01,6.07,0.948105,0.205441
0.01,6.08,0.950064,0.195941
0.01,6.09,0.951928,0.186422
0.01,6.1,0.953697,0.176885
0.01,6.11,0.95537,0.167331
0.01,6.12,0.956948,0.157761
0.01,6.13,0.95843,0.148177
0.01,6.14,0.959815,0.138579
0.01,6.15,0.961105,0.128968
0.01,6.16,0.962299,0.119345
0.01,6.17,0.963396,0.109711
0.01,6.18,0.964396,0.100067
0.01,6.19,0.965301,0.090414
0.01,6.2,0.966108,0.0807529
0.01,6.21,0.966819,0.0710847
0.01,6.22,0.967433,0.0614104
0.01,6.23,0.96795,0.0517309
0.01,6.24,0.968371,0.0420472
0.01,6.25,0.968694,0.0323602
0.01,6.26,0.968921,0.022671
0.01,6.27,0.969051,0.0129805
0.01,6.28,0.969084,0.00328969
0.01,6.29,0.96902,-0.00640051
0.01,6.3,0.968859,-0.0160891
0.01,6.31,0.968601,-0.0257751
0.01,6.32,0.968247,-0.0354576
0.01,6.33,0.967795,-0.0451355
0.01,6.34,0.967247,-0.054808
0.01,6.35,0.966602,-0.064474
0.01,6.36,0.965861,-0.0741326
0.01,6.37,0.965023,-0.0837829
0.01,6.38,0.964089,-0.0934238
0.01,6.39,0.963058,-0.103054
0.01,6.4,0.961932,-0.112674
0.01,6.41,0.960709,-0.122281
0.01,6.42,0.95939,-0.131875
0.01,6.43,0.957976,-0.141454
0.01,6.44,0.956465,-0.151019
0.01,6.45,0.95486,-0.160568
0.01,6.46,0.953159,-0.170099
0.01,6.47,0.951363,-0.179613
0.01,6.48,0.949472,-0.189108
0.01,6.49,0.947486,-0.198582
0.01,6.5,0.945405,-0.208036
0.01,6.51,0.943231,-0.217469
0.01,6.52,0.940962,-0.226878
0.01,6.53,0.938599,-0.236264
0.01,6.54,0.936143,-0.245626
0.01,6.55,0.933593,-0.254962
0.01,6.56,0.930951,-0.264271
0.01,6.57,0.928215,-0.273553
0.01,6.58,0.925387,-0.282807
0.01,6.59,0.922467,-0.292032
0.01,6.6,0.919454,-0.301227
0.01,6.61,0.916351,-0.31039
0.01,6.62,0.913155,-0.319522
0.01,6.63,0.909869,-0.32862
0.01,6.64,0.906492,-0.337685
0.01,6.65,0.903025,-0.346715
0.01,6.66,0.899468,-0.35571
0.01,6.67,0.895821,-0.364668
0.01,6.68,0.892085,-0.373589
0.01,6.69,0.888261,-0.382472
0.01,6.7,0.884348,-0.391315
0.01,6.71,0.880346,-0.400119
0.01,6.72,0.876258,-0.408881
0.01,6.73,0.872082,-0.417602
0.01,6.74,0.867819,-0.42628
0.01,6.75,0.86347,-0.434915
0.01,6.76,0.859035,-0.443505
0.01,6.77,0.854514,-0.452051
0.01,6.78,0.849909,-0.46055
0.01,6.79,0.845219,-0.469002
0.01,6.8,0.840444,-0.477406
0.01,6.81,0.835587,-0.485762
0.01,6.82,0.830646,-0.494069
0.01,6.83,0.825623,-0.502325
0.01,6.84,0.820518,-0.51053
0.01,6.85,0.815331,-0.518683
0.01,6.86,0.810063,-0.526784
0.01,6.87,0.804715,-0.534831
0.01,6.88,0.799286,-0.542824
0.01,6.89,0.793779,-0.550762
0.01,6.9,0.788192,-0.558644
0.01,6.91,0.782528,-0.566469
0.01,6.92,0.776785,-0.574237
0.01,6.93,0.770966,-0.581946
0.01,6.94,0.76507,-0.589597
0.01,6.95,0.759098,-0.597188
0.01,6.96,0.753051,-0.604719
0.01,6.97,0.746929,-0.612188
0.01,6.98,0.740733,-0.619595
0.01,6.99,0.734464,-0.62694
0.01,7,0.728121,-0.634221
0.01,7.01,0.721707,-0.641438
0.01,7.02,0.715221,-0.64859
0.01,7.03,0.708664,-0.655677
0.01,7.04,0.702037,-0.662697
0.01,7.05,0.695341,-0.669651
0.01,7.06,0.688575,-0.676537
0.01,7.07,0.681742,-0.683354
0.01,7.08,0.674841,-0.690102
0.01,7.09,0.667873,-0.696781
0.01,7.1,0.660839,-0.703389
