tau,t,y,v
0.01,7.13,0.662417,-0.749135
0.01,7.14,0.654893,-0.755722
0.01,7.15,0.647303,-0.762233
0.01,7.16,0.639649,-0.768667
0.01,7.17,0.63193,-0.775025
0.01,7.18,0.624149,-0.781306
0.01,7.19,0.616305,-0.787508
0.01,7.2,0.608399,-0.793631
0.01,7.21,0.600432,-0.799676
0.01,7.22,0.592406,-0.80564
0.01,7.23,0.58432,-0.811523
0.01,7.24,0.576176,-0.817326
0.01,7.25,0.567974,-0.823047
0.01,7.26,0.559715,-0.828685
0.01,7.27,0.551401,-0.834241
0.01,7.28,0.543031,-0.839713
0.01,7.29,0.534607,-0.845101
0.01,7.3,0.526129,-0.850405
0.01,7.31,0.517599,-0.855623
0.01,7.32,0.509017,-0.860756
0.01,7.33,0.500384,-0.865803
0.01,7.34,0.491702,-0.870764
0.01,7.35,0.48297,-0.875637
0.01,7.36,0.474189,-0.880423
0.01,7.37,0.465362,-0.885121
0.01,7.38,0.456487,-0.88973
0.01,7.39,0.447567,-0.89425
0.01,7.4,0.438603,-0.898681
0.01,7.41,0.429594,-0.903022
0.01,7.42,0.420543,-0.907273
0.01,7.43,0.411449,-0.911433
0.01,7.44,0.402315,-0.915501
0.01,7.45,0.39314,-0.919479
0.01,7.46,0.383925,-0.923364
0.01,7.47,0.374673,-0.927157
0.01,7.48,0.365383,-0.930857
0.01,7.49,0.356056,-0.934465
0.01,7.5,0.346694,-0.937978
0.01,7.51,0.337297,-0.941398
0.01,7.52,0.327866,-0.944724
0.01,7.53,0.318403,-0.947955
0.01,7.54,0.308908,-0.951092
0.01,7.55,0.299382,-0.954133
0.01,7.56,0.289826,-0.957079
0.01,7.57,0.280241,-0.95993
0.01,7.58,0.270628,-0.962684
0.01,7.59,0.260987,-0.965342
0.01,7.6,0.251321,-0.967904
0.01,7.61,0.24163,-0.970369
0.01,7.62,0.231914,-0.972736
0.01,7.63,0.222176,-0.975007
0.01,7.64,0.212415,-0.97718
0.01,7.65,0.202632,-0.979255
0.01,7.66,0.19283,-0.981232
0.01,7.67,0.183008,-0.983111
0.01,7.68,0.173168,-0.984892
0.01,7.69,0.163311,-0.986575
0.01,7.7,0.153437,-0.988158
0.01,7.71,0.143548,-0.989643
0.01,7.72,0.133645,-0.991029
0.01,7.73,0.123728,-0.992316
0.01,7.74,0.113799,-0.993504
0.01,7.75,0.103859,-0.994592
0.01,7.76,0.0939077,-0.995581
0.01,7.77,0.0839475,-0.99647
0.01,7.78,0.0739788,-0.99726
0.01,7.79,0.0640028,-0.99795
0.01,7.8,0.0540203,-0.99854
0.01,7.81,0.0440325,-0.99903
0.01,7.82,0.0340402,-0.99942
0.01,7.83,0.0240446,-0.999711
0.01,7.84,0.0140465,-0.999901
0.01,7.85,0.00404704,-0.999992
0.01,7.86,-0.00595283,-0.999982
0.01,7.87,-0.0159521,-0.999873
0.01,7.88,-0.0259498,-0.999663
0.01,7.89,-0.0359449,-0.999354
0.01,7.9,-0.0459364,-0.998944
0.01,7.91,-0.0559233,-0.998435
0.01,7.92,-0.0659046,-0.997826
0.01,7.93,-0.0758793,-0.997117
0.01,7.94,-0.0858464,-0.996308
0.01,7.95,-0.0958049,-0.9954
0.01,7.96,-0.105754,-0.994392
0.01,7.97,-0.115692,-0.993285
0.01,7.98,-0.125619,-0.992079
0.01,7.99,-0.135533,-0.990773
0.01,8,-0.145434,-0.989368
0.01,8.01,-0.15532,-0.987864
0.01,8.02,-0.165191,-0.986262
0.01,8.03,-0.175045,-0.98456
0.01,8.04,-0.184882,-0.982761
0.01,8.05,-0.1947,-0.980863
0.01,8.06,-0.204498,-0.978867
0.01,8.07,-0.214277,-0.976773
0.01,8.08,-0.224033,-0.974581
0.01,8.09,-0.233768,-0.972292
0.01,8.1,-0.243479,-0.969906
0.01,8.11,-0.253165,-0.967423
0.01,8.12,-0.262827,-0.964843
0.01,8.13,-0.272462,-0.962167
0.01,8.14,-0.28207,-0.959394
0.01,8.15,-0.291649,-0.956525
0.01,8.16,-0.3012,-0.953561
0.01,8.17,-0.31072,-0.950502
0.01,8.18,-0.320209,-0.947347
0.01,8.19,-0.329666,-0.944098
0.01,8.2,-0.339091,-0.940754
0.01,8.21,-0.348481,-0.937316
0.01,8.22,-0.357836,-0.933784
0.01,8.23,-0.367156,-0.930159
0.01,8.24,-0.376439,-0.926441
0.01,8.25,-0.385685,-0.922631
0.01,8.26,-0.394891,-0.918728
0.01,8.27,-0.404059,-0.914733
0.01,8.28,-0.413186,-0.910647
0.01,8.29,-0.422271,-0.90647
0.01,8.3,-0.431314,-0.902202
0.01,8.31,-0.440315,-0.897844
0.01,8.32,-0.449271,-0.893396
0.01,8.33,-0.458182,-0.888858
0.01,8.34,-0.467048,-0.884232
0.01,8.35,-0.475866,-0.879518
0.01,8.36,-0.484638,-0.874715
0.01,8.37,-0.49336,-0.869825
0.01,8.38,-0.502034,-0.864848
0.01,8.39,-0.510657,-0.859785
0.01,8.4,-0.519229,-0.854635
0.01,8.41,-0.527749,-0.8494
0.01,8.42,-0.536216,-0.844081
0.01,8.43,-0.54463,-0.838676
0.01,8.44,-0.55299,-0.833188
0.01,8.45,-0.561294,-0.827617
0.01,8.46,-0.569541,-0.821963
0.01,8.47,-0.577732,-0.816226
0.01,8.48,-0.585866,-0.810408
0.01,8.49,-0.59394,-0.804509
0.01,8.5,-0.601955,-0.79853
0.01,8.51,-0.60991,-0.79247
0.01,8.52,-0.617804,-0.786332
0.01,8.53,-0.625637,-0.780115
0.01,8.54,-0.633406,-0.773819
0.01,8.55,-0.641113,-0.767447
0.01,8.56,-0.648755,-0.760998
0.01,8.57,-0.656332,-0.754472
0.01,8.58,-0.663844,-0.747871
0.01,8.59,-0.671289,-0.741196
0.01,8.6,-0.678667,-0.734446
0.01,8.61,-0.685978,-0.727623
0.01,8.62,-0.69322,-0.720727
0.01,8.63,-0.700392,-0.713758
0.01,8.64,-0.707494,-0.706719
0.01,8.65,-0.714526,-0.699609
0.01,8.66,-0.721486,-0.692429
0.01,8.67,-0.728374,-0.68518
0.01,8.68,-0.735189,-0.677862
0.01,8.69,-0.741931,-0.670476
0.01,8.7,-0.748599,-0.663024
0.01,8.71,-0.755191,-0.655505
0.01,8.72,-0.761708,-0.64792
0.01,8.73,-0.768149,-0.640271
0.01,8.74,-0.774513,-0.632557
0.01,8.75,-0.7808,-0.624781
0.01,8.76,-0.787009,-0.616942
0.01,8.77,-0.793139,-0.609041
0.01,8.78,-0.799189,-0.601079
0.01,8.79,-0.80516,-0.593058
0.01,8.8,-0.81105,-0.584977
0.01,8.81,-0.816859,-0.576837
0.01,8.82,-0.822587,-0.56864
0.01,8.83,-0.828232,-0.560386
0.01,8.84,-0.833794,-0.552076
0.01,8.85,-0.839273,-0.54371
0.01,8.86,-0.844668,-0.535291
0.01,8.87,-0.849978,-0.526817
0.01,8.88,-0.855204,-0.518291
0.01,8.89,-0.860344,-0.509714
0.01,8.9,-0.865398,-0.501085
0.01,8.91,-0.870366,-0.492406
0.01,8.92,-0.875246,-0.483678
0.01,8.93,-0.880039,-0.474902
0.01,8.94,-0.884744,-0.466078
0.01,8.95,-0.88936,-0.457207
0.01,8.96,-0.893888,-0.448291
0.01,8.97,-0.898326,-0.43933
0.01,8.98,-0.902674,-0.430325
0.01,8.99,-0.906932,-0.421277
0.01,9,-0.911099,-0.412187
0.01,9.01,-0.915176,-0.403055
0.01,9.02,-0.91916,-0.393884
0.01,9.03,-0.923053,-0.384673
0.01,9.04,-0.926854,-0.375423
0.01,9.05,-0.930561,-0.366136
0.01,9.06,-0.934176,-0.356812
0.01,9.07,-0.937697,-0.347453
0.01,9.08,-0.941125,-0.338059
0.01,9.09,-0.944458,-0.328631
0.01,9.1,-0.947697,-0.31917
0.01,9.11,-0.950842,-0.309678
0.01,9.12,-0.953891,-0.300154
0.01,9.13,-0.956845,-0.2906
0.01,9.14,-0.959703,-0.281017
0.01,9.15,-0.962465,-0.271407
0.01,9.16,-0.965131,-0.261769
0.01,9.17,-0.9677,-0.252104
0.01,9.18,-0.970173,-0.242415
0.01,9.19,-0.972548,-0.232702
0.01,9.2,-0.974827,-0.222965
0.01,9.21,-0.977007,-0.213205
0.01,9.22,-0.979091,-0.203425
0.01,9.23,-0.981076,-0.193624
0.01,9.24,-0.982963,-0.183804
0.01,9.25,-0.984752,-0.173965
0.01,9.26,-0.986442,-0.164109
0.01,9.27,-0.988034,-0.154237
0.01,9.28,-0.989527,-0.144349
0.01,9.29,-0.990921,-0.134447
0.01,9.3,-0.992216,-0.124531
0.01,9.31,-0.993411,-0.114603
0.01,9.32,-0.994508,-0.104664
0.01,9.33,-0.995505,-0.0947135
0.01,9.34,-0.996402,-0.084754
0.01,9.35,-0.9972,-0.074786
0.01,9.36,-0.997898,-0.0648105
0.01,9.37,-0.998496,-0.0548285
0.01,9.38,-0.998994,-0.0448411
0.01,9.39,-0.999393,-0.0348492
0.01,9.4,-0.999691,-0.0248537
0.01,9.41,-0.99989,-0.0148558
0.01,9.42,-0.999988,-0.00485644
0.01,9.43,-0.999987,0.00514343
0.01,9.44,-0.999885,0.0151428
0.01,9.45,-0.999684,0.0251406
0.01,9.46,-0.999383,0.035136
0.01,9.47,-0.998981,0.0451278
0.01,9.48,-0.99848,0.0551151
0.01,9.49,-0.997879,0.0650969
0.01,9.5,-0.997178,0.0750722
0.01,9.51,-0.996378,0.08504
0.01,9.52,-0.995477,0.0949992
0.01,9.53,-0.994478,0.104949
0.01,9.54,-0.993378,0.114888
0.01,9.55,-0.99218,0.124816
0.01,9.56,-0.990882,0.134731
0.01,9.57,-0.989485,0.144633
0.01,9.58,-0.98799,0.154521
0.01,9.59,-0.986395,0.164393
0.01,9.6,-0.984702,0.174248
0.01,9.61,-0.98291,0.184086
0.01,9.62,-0.98102,0.193906
0.01,9.63,-0.979032,0.203706
0.01,9.64,-0.976946,0.213486
0.01,9.65,-0.974763,0.223244
0.01,9.66,-0.972481,0.232981
0.01,9.67,-0.970103,0.242694
0.01,9.68,-0.967628,0.252382
0.01,9.69,-0.965055,0.262046
0.01,9.7,-0.962387,0.271683
0.01,9.71,-0.959622,0.281293
0.01,9.72,-0.956761,0.290875
0.01,9.73,-0.953805,0.300428
0.01,9.74,-0.950753,0.30995
0.01,9.75,-0.947606,0.319442
0.01,9.76,-0.944364,0.328902
0.01,9.77,-0.941028,0.338329
0.01,9.78,-0.937598,0.347722
0.01,9.79,-0.934074,0.35708
0.01,9.8,-0.930456,0.366403
0.01,9.81,-0.926746,0.375689
0.01,9.82,-0.922943,0.384938
0.01,9.83,-0.919047,0.394148
0.01,9.84,-0.91506,0.403318
0.01,9.85,-0.910981,0.412448
0.01,9.86,-0.906811,0.421537
0.01,9.87,-0.90255,0.430584
0.01,9.88,-0.8982,0.439588
0.01,9.89,-0.893759,0.448548
0.01,9.9,-0.889229,0.457463
0.01,9.91,-0.88461,0.466332
0.01,9.92,-0.879902,0.475154
0.01,9.93,-0.875107,0.483929
0.01,9.94,-0.870224,0.492656
0.01,9.95,-0.865254,0.501333
0.01,9.96,-0.860198,0.509961
0.01,9.97,-0.855055,0.518537
0.01,9.98,-0.849827,0.527061
0.01,9.99,-0.844514,0.535533
0.01,10,-0.839117,0.543951
0.01,10.01,-0.833636,0.552315
0.01,10.02,-0.828071,0.560623
0.01,10.03,-0.822423,0.568876
0.01,10.04,-0.816694,0.577072
0.01,10.05,-0.810882,0.585209
0.01,10.06,-0.80499,0.593289
0.01,10.07,-0.799017,0.601309
0.01,10.08,-0.792964,0.609269
0.01,10.09,-0.786832,0.617168
0.01,10.1,-0.780621,0.625005
0.01,10.11,-0.774332,0.63278
0.01,10.12,-0.767966,0.640491
0.01,10.13,-0.761522,0.648139
0.01,10.14,-0.755003,0.655721
0.01,10.15,-0.748408,0.663238
0.01,10.16,-0.741739,0.670689
0.01,10.17,-0.734995,0.678073
0.01,10.18,-0.728178,0.685389
0.01,10.19,-0.721287,0.692636
0.01,10.2,-0.714325,0.699814
0.01,10.21,-0.707291,0.706922
0.01,10.22,-0.700187,0.713959
0.01,10.23,-0.693013,0.720925
0.01,10.24,-0.685769,0.727819
0.01,10.25,-0.678457,0.73464
0.01,10.26,-0.671076,0.741388
0.01,10.27,-0.663629,0.748062
0.01,10.28,-0.656116,0.75466
0.01,10.29,-0.648536,0.761184
0.01,10.3,-0.640892,0.767631
0.01,10.31,-0.633184,0.774001
0.01,10.32,-0.625413,0.780294
0.01,10.33,-0.617579,0.786509
0.01,10.34,-0.609683,0.792645
0.01,10.35,-0.601726,0.798702
0.01,10.36,-0.593709,0.80468
0.01,10.37,-0.585633,0.810576
0.01,10.38,-0.577498,0.816392
0.01,10.39,-0.569306,0.822126
0.01,10.4,-0.561056,0.827778
0.01,10.41,-0.55275,0.833347
0.01,10.42,-0.544389,0.838833
0.01,10.43,-0.535974,0.844234
0.01,10.44,-0.527505,0.849552
0.01,10.45,-0.518984,0.854784
0.01,10.46,-0.51041,0.859931
0.01,10.47,-0.501785,0.864992
0.01,10.48,-0.493111,0.869967
0.01,10.49,-0.484386,0.874854
0.01,10.5,-0.475614,0.879654
0.01,10.51,-0.466794,0.884366
0.01,10.52,-0.457927,0.88899
0.01,10.53,-0.449014,0.893524
0.01,10.54,-0.440057,0.89797
0.01,10.55,-0.431055,0.902325
0.01,10.56,-0.422011,0.906591
0.01,10.57,-0.412924,0.910765
0.01,10.58,-0.403796,0.914849
0.01,10.59,-0.394628,0.918841
0.01,10.6,-0.38542,0.922741
0.01,10.61,-0.376173,0.926549
0.01,10.62,-0.366889,0.930265
0.01,10.63,-0.357568,0.933887
0.01,10.64,-0.348212,0.937416
0.01,10.65,-0.338821,0.940851
0.01,10.66,-0.329395,0.944192
0.01,10.67,-0.319937,0.947439
0.01,10.68,-0.310447,0.950591
0.01,10.69,-0.300926,0.953648
0.01,10.7,-0.291375,0.956609
0.01,10.71,-0.281794,0.959475
0.01,10.72,-0.272186,0.962245
0.01,10.73,-0.26255,0.964918
0.01,10.74,-0.252888,0.967496
0.01,10.75,-0.2432,0.969976
0.01,10.76,-0.233489,0.97236
0.01,10.77,-0.223754,0.974646
0.01,10.78,-0.213996,0.976834
0.01,10.79,-0.204217,0.978926
0.01,10.8,-0.194418,0.980919
0.01,10.81,-0.1846,0.982814
0.01,10.82,-0.174762,0.984611
0.01,10.83,-0.164908,0.986309
0.01,10.84,-0.155037,0.987909
0.01,10.85,-0.14515,0.98941
0.01,10.86,-0.135249,0.990812
0.01,10.87,-0.125334,0.992115
0.01,10.88,-0.115407,0.993318
0.01,10.89,-0.105469,0.994423
0.01,10.9,-0.0955193,0.995428
0.01,10.91,-0.0855605,0.996333
0.01,10.92,-0.0755931,0.997139
0.01,10.93,-0.0656182,0.997845
0.01,10.94,-0.0556367,0.998451
0.01,10.95,-0.0456497,0.998958
0.01,10.96,-0.0356581,0.999364
0.01,10.97,-0.0256629,0.999671
0.01,10.98,-0.0156651,0.999877
0.01,10.99,-0.00566584,0.999984
0.01,11,0.00433403,0.999991
0.01,11.01,0.0143335,0.999897
0.01,11.02,0.0243315,0.999704
0.01,11.03,0.0343271,0.999411
0.01,11.04,0.0443192,0.999017
0.01,11.05,0.0543069,0.998524
0.01,11.06,0.0642892,0.997931
0.01,11.07,0.074265,0.997239
0.01,11.08,0.0842335,0.996446
0.01,11.09,0.0941935,0.995554
0.01,11.1,0.104144,0.994562
0.01,11.11,0.114084,0.993471
0.01,11.12,0.124013,0.992281
0.01,11.13,0.133929,0.990991
0.01,11.14,0.143832,0.989602
0.01,11.15,0.153721,0.988114
0.01,11.16,0.163594,0.986528
0.01,11.17,0.173451,0.984843
0.01,11.18,0.18329,0.983059
0.01,11.19,0.193112,0.981177
0.01,11.2,0.202913,0.979197
0.01,11.21,0.212695,0.977119
0.01,11.22,0.222455,0.974943
0.01,11.23,0.232193,0.97267
0.01,11.24,0.241908,0.970299
0.01,11.25,0.251599,0.967832
0.01,11.26,0.261264,0.965267
0.01,11.27,0.270904,0.962606
0.01,11.28,0.280516,0.959849
0.01,11.29,0.2901,0.956996
0.01,11.3,0.299656,0.954047
0.01,11.31,0.309181,0.951003
0.01,11.32,0.318675,0.947864
0.01,11.33,0.328138,0.94463
0.01,11.34,0.337567,0.941301
0.01,11.35,0.346963,0.937879
0.01,11.36,0.356324,0.934362
0.01,11.37,0.36565,0.930752
0.01,11.38,0.374939,0.92705
0.01,11.39,0.38419,0.923254
0.01,11.4,0.393404,0.919366
0.01,11.41,0.402577,0.915386
0.01,11.42,0.411711,0.911315
0.01,11.43,0.420803,0.907152
0.01,11.44,0.429853,0.902899
0.01,11.45,0.438861,0.898555
0.01,11.46,0.447824,0.894122
0.01,11.47,0.456743,0.889599
0.01,11.48,0.465616,0.884987
0.01,11.49,0.474442,0.880287
0.01,11.5,0.483221,0.875498
0.01,11.51,0.491951,0.870623
0.01,11.52,0.500633,0.86566
0.01,11.53,0.509264,0.86061
0.01,11.54,0.517845,0.855475
0.01,11.55,0.526373,0.850254
0.01,11.56,0.534849,0.844947
0.01,11.57,0.543272,0.839557
0.01,11.58,0.55164,0.834082
0.01,11.59,0.559953,0.828524
0.01,11.6,0.56821,0.822884
0.01,11.61,0.57641,0.81716
0.01,11.62,0.584553,0.811356
0.01,11.63,0.592637,0.80547
0.01,11.64,0.600662,0.799503
0.01,11.65,0.608627,0.793457
0.01,11.66,0.616531,0.787331
0.01,11.67,0.624373,0.781126
0.01,11.68,0.632153,0.774844
0.01,11.69,0.639869,0.768484
0.01,11.7,0.647522,0.762047
0.01,11.71,0.65511,0.755534
0.01,11.72,0.662632,0.748945
0.01,11.73,0.670088,0.742281
0.01,11.74,0.677478,0.735543
0.01,11.75,0.684799,0.728732
0.01,11.76,0.692052,0.721848
0.01,11.77,0.699236,0.714891
0.01,11.78,0.706349,0.707863
0.01,11.79,0.713392,0.700765
0.01,11.8,0.720364,0.693596
0.01,11.81,0.727264,0.686358
0.01,11.82,0.734091,0.679051
0.01,11.83,0.740845,0.671676
0.01,11.84,0.747524,0.664234
0.01,11.85,0.754129,0.656726
0.01,11.86,0.760658,0.649152
0.01,11.87,0.767112,0.641513
0.01,11.88,0.773488,0.63381
0.01,11.89,0.779788,0.626044
0.01,11.9,0.786009,0.618215
0.01,11.91,0.792152,0.610324
0.01,11.92,0.798215,0.602372
0.01,11.93,0.804199,0.59436
0.01,11.94,0.810102,0.586289
0.01,11.95,0.815924,0.578159
0.01,11.96,0.821665,0.569971
0.01,11.97,0.827323,0.561726
0.01,11.98,0.832899,0.553425
0.01,11.99,0.838392,0.545068
0.01,12,0.8438,0.536657
0.01,12.01,0.849125,0.528193
0.01,12.02,0.854364,0.519675
0.01,12.03,0.859518,0.511106
0.01,12.04,0.864586,0.502485
0.01,12.05,0.869567,0.493815
0.01,12.06,0.874462,0.485094
0.01,12.07,0.879269,0.476326
0.01,12.08,0.883988,0.467509
0.01,12.09,0.888619,0.458646
0.01,12.1,0.893161,0.449738
0.01,12.11,0.897613,0.440784
0.01,12.12,0.901976,0.431786
0.01,12.13,0.906249,0.422745
0.01,12.14,0.910431,0.413661
0.01,12.15,0.914522,0.404536
0.01,12.16,0.918521,0.395371
0.01,12.17,0.922429,0.386166
0.01,12.18,0.926245,0.376923
0.01,12.19,0.929967,0.367642
0.01,12.2,0.933597,0.358324
0.01,12.21,0.937134,0.348971
0.01,12.22,0.940576,0.339582
0.01,12.23,0.943925,0.330159
0.01,12.24,0.947179,0.320704
0.01,12.25,0.950339,0.311216
0.01,12.26,0.953404,0.301698
0.01,12.27,0.956373,0.292149
0.01,12.28,0.959246,0.282571
0.01,12.29,0.962024,0.272964
0.01,12.3,0.964706,0.263331
0.01,12.31,0.967291,0.253671
0.01,12.32,0.969779,0.243985
0.01,12.33,0.97217,0.234276
0.01,12.34,0.974464,0.224542
0.01,12.35,0.976661,0.214787
0.01,12.36,0.97876,0.20501
0.01,12.37,0.980761,0.195212
0.01,12.38,0.982664,0.185395
0.01,12.39,0.984469,0.175559
0.01,12.4,0.986175,0.165706
0.01,12.41,0.987783,0.155836
0.01,12.42,0.989292,0.145951
0.01,12.43,0.990702,0.136051
0.01,12.44,0.992013,0.126137
0.01,12.45,0.993225,0.116211
0.01,12.46,0.994337,0.106273
0.01,12.47,0.99535,0.0963249
0.01,12.48,0.996263,0.0863669
0.01,12.49,0.997077,0.0764002
0.01,12.5,0.997791,0.0664258
0.01,12.51,0.998406,0.0564448
0.01,12.52,0.99892,0.0464582
0.01,12.53,0.999335,0.0364669
0.01,12.54,0.99965,0.026472
0.01,12.55,0.999864,0.0164745
0.01,12.56,0.999979,0.00647523
0.01,12.57,0.999994,-0.00352463
0.01,12.58,0.999909,-0.0135241
0.01,12.59,0.999723,-0.0235223
0.01,12.6,0.999438,-0.0335181
0.01,12.61,0.999053,-0.0435106
0.01,12.62,0.998568,-0.0534987
0.01,12.63,0.997983,-0.0634814
0.01,12.64,0.997298,-0.0734578
0.01,12.65,0.996514,-0.0834269
0.01,12.66,0.99563,-0.0933876
0.01,12.67,0.994646,-0.103339
0.01,12.68,0.993563,-0.11328
0.01,12.69,0.992381,-0.12321
0.01,12.7,0.991099,-0.133127
0.01,12.71,0.989718,-0.143031
0.01,12.72,0.988238,-0.152921
0.01,12.73,0.98666,-0.162796
0.01,12.74,0.984983,-0.172654
0.01,12.75,0.983207,-0.182495
0.01,12.76,0.981333,-0.192317
0.01,12.77,0.979361,-0.202121
0.01,12.78,0.97729,-0.211904
0.01,12.79,0.975123,-0.221666
0.01,12.8,0.972857,-0.231406
0.01,12.81,0.970495,-0.241123
0.01,12.82,0.968035,-0.250815
0.01,12.83,0.965478,-0.260483
0.01,12.84,0.962825,-0.270125
0.01,12.85,0.960076,-0.279739
0.01,12.86,0.957231,-0.289326
0.01,12.87,0.95429,-0.298883
0.01,12.88,0.951253,-0.308411
0.01,12.89,0.948122,-0.317908
0.01,12.9,0.944895,-0.327373
0.01,12.91,0.941574,-0.336805
0.01,12.92,0.938159,-0.346204
0.01,12.93,0.93465,-0.355568
0.01,12.94,0.931048,-0.364896
0.01,12.95,0.927353,-0.374188
0.01,12.96,0.923565,-0.383443
0.01,12.97,0.919684,-0.392659
0.01,12.98,0.915712,-0.401836
0.01,12.99,0.911648,-0.410973
0.01,13,0.907492,-0.420069
0.01,13.01,0.903246,-0.429122
0.01,13.02,0.89891,-0.438133
0.01,13.03,0.894484,-0.4471
0.01,13.04,0.889968,-0.456022
0.01,13.05,0.885364,-0.464899
0.01,13.06,0.880671,-0.473729
0.01,13.07,0.875889,-0.482512
0.01,13.08,0.871021,-0.491247
0.01,13.09,0.866065,-0.499932
0.01,13.1,0.861022,-0.508567
0.01,13.11,0.855894,-0.517152
0.01,13.12,0.850679,-0.525685
0.01,13.13,0.84538,-0.534165
0.01,13.14,0.839996,-0.542592
0.01,13.15,0.834529,-0.550965
0.01,13.16,0.828977,-0.559282
0.01,13.17,0.823343,-0.567544
0.01,13.18,0.817627,-0.575749
0.01,13.19,0.811828,-0.583896
0.01,13.2,0.805949,-0.591985
0.01,13.21,0.799989,-0.600015
0.01,13.22,0.793949,-0.607984
0.01,13.23,0.78783,-0.615893
0.01,13.24,0.781632,-0.62374
0.01,13.25,0.775355,-0.631525
0.01,13.26,0.769001,-0.639247
0.01,13.27,0.762571,-0.646905
0.01,13.28,0.756064,-0.654498
0.01,13.29,0.749481,-0.662026
0.01,13.3,0.742823,-0.669487
0.01,13.31,0.736092,-0.676882
0.01,13.32,0.729286,-0.684209
0.01,13.33,0.722408,-0.691467
0.01,13.34,0.715457,-0.698657
0.01,13.35,0.708435,-0.705776
0.01,13.36,0.701342,-0.712825
0.01,13.37,0.694179,-0.719803
0.01,13.38,0.686946,-0.726708
0.01,13.39,0.679645,-0.733541
0.01,13.4,0.672276,-0.740301
0.01,13.41,0.664839,-0.746986
0.01,13.42,0.657336,-0.753597
0.01,13.43,0.649768,-0.760133
0.01,13.44,0.642134,-0.766592
0.01,13.45,0.634436,-0.772975
0.01,13.46,0.626675,-0.779281
0.01,13.47,0.618851,-0.785508
0.01,13.48,0.610965,-0.791657
0.01,13.49,0.603018,-0.797727
0.01,13.5,0.595011,-0.803717
0.01,13.51,0.586944,-0.809627
0.01,13.52,0.578819,-0.815456
0.01,13.53,0.570636,-0.821203
0.01,13.54,0.562395,-0.826869
0.01,13.55,0.554099,-0.832451
0.01,13.56,0.545747,-0.83795
0.01,13.57,0.53734,-0.843366
0.01,13.58,0.52888,-0.848697
0.01,13.59,0.520367,-0.853943
0.01,13.6,0.511801,-0.859104
0.01,13.61,0.503185,-0.864179
0.01,13.62,0.494518,-0.869167
0.01,13.63,0.485802,-0.874069
0.01,13.64,0.477037,-0.878883
0.01,13.65,0.468225,-0.883609
0.01,13.66,0.459366,-0.888247
0.01,13.67,0.45046,-0.892796
0.01,13.68,0.44151,-0.897256
0.01,13.69,0.432516,-0.901626
0.01,13.7,0.423478,-0.905906
0.01,13.71,0.414398,-0.910096
0.01,13.72,0.405277,-0.914194
0.01,13.73,0.396115,-0.918201
0.01,13.74,0.386913,-0.922116
0.01,13.75,0.377673,-0.925939
0.01,13.76,0.368395,-0.92967
0.01,13.77,0.35908,-0.933307
0.01,13.78,0.349729,-0.936851
0.01,13.79,0.340343,-0.940301
0.01,13.8,0.330923,-0.943658
0.01,13.81,0.321471,-0.94692
0.01,13.82,0.311985,-0.950087
0.01,13.83,0.302469,-0.953159
0.01,13.84,0.292923,-0.956136
0.01,13.85,0.283347,-0.959017
0.01,13.86,0.273743,-0.961803
0.01,13.87,0.264111,-0.964492
0.01,13.88,0.254454,-0.967085
0.01,13.89,0.24477,-0.969581
0.01,13.9,0.235062,-0.97198
0.01,13.91,0.225331,-0.974282
0.01,13.92,0.215577,-0.976487
0.01,13.93,0.205802,-0.978594
0.01,13.94,0.196006,-0.980603
0.01,13.95,0.18619,-0.982514
0.01,13.96,0.176356,-0.984326
0.01,13.97,0.166504,-0.986041
0.01,13.98,0.156636,-0.987656
0.01,13.99,0.146752,-0.989173
0.01,14,0.136853,-0.990591
0.01,14.01,0.12694,-0.99191
0.01,14.02,0.117015,-0.99313
0.01,14.03,0.107078,-0.994251
0.01,14.04,0.0971306,-0.995272
0.01,14.05,0.0871732,-0.996193
0.01,14.06,0.0772072,-0.997015
0.01,14.07,0.0672334,-0.997737
0.01,14.08,0.0572529,-0.99836
0.01,14.09,0.0472667,-0.998882
0.01,14.1,0.0372758,-0.999305
0.01,14.11,0.0272811,-0.999628
0.01,14.12,0.0172837,-0.999851
0.01,14.13,0.00728462,-0.999973
0.01,14.14,-0.00271522,-0.999996
0.01,14.15,-0.0127148,-0.999919
0.01,14.16,-0.0227131,-0.999742
0.01,14.17,-0.0327091,-0.999465
0.01,14.18,-0.0427019,-0.999088
0.01,14.19,-0.0526904,-0.998611
0.01,14.2,-0.0626736,-0.998034
0.01,14.21,-0.0726506,-0.997357
0.01,14.22,-0.0826203,-0.996581
0.01,14.23,-0.0925817,-0.995705
0.01,14.24,-0.102534,-0.99473
0.01,14.25,-0.112476,-0.993654
0.01,14.26,-0.122406,-0.99248
0.01,14.27,-0.132325,-0.991206
0.01,14.28,-0.14223,-0.989834
0.01,14.29,-0.152121,-0.988362
0.01,14.3,-0.161997,-0.986791
0.01,14.31,-0.171856,-0.985122
0.01,14.32,-0.181699,-0.983354
0.01,14.33,-0.191523,-0.981488
0.01,14.34,-0.201328,-0.979524
0.01,14.35,-0.211113,-0.977462
0.01,14.36,-0.220877,-0.975302
0.01,14.37,-0.230619,-0.973044
0.01,14.38,-0.240337,-0.970689
0.01,14.39,-0.250032,-0.968238
0.01,14.4,-0.259701,-0.965689
0.01,14.41,-0.269345,-0.963044
0.01,14.42,-0.278962,-0.960302
